435,Shade,37.41818182,
440,Blob,37.01923077,
445,Warmonger,25.63414634,
450,Frosk,19.31914894,
455,Rex,24.91666667,
460,Rex,24.91666667,
465,Blob,37.01923077,
470,Gargoyle,33.35555556,
475,Frosk,19.31914894,
480,Shade,37.41818182,
485,Rex,24.91666667,
490,Blob,37.01923077,
495,Gargoyle,33.35555556,
500,Frosk,19.31914894,
505,Shade,37.41818182,
510,Dino,37.19512195,
515,Gargoyle,33.35555556,
520,Dino,37.19512195,
525,Rex,24.91666667,
530,Frosk,19.31914894,
535,Warmonger,25.63414634,
540,Warmonger,25.63414634,
545,Blob,37.01923077,
550,Shade,37.41818182,
555,Caps,37.02941176,
560,Gargoyle,33.35555556,
565,Warmonger,25.63414634,
570,Dino,37.19512195,
575,Shade,37.41818182,
580,Frosk,19.31914894,
585,Gargoyle,33.35555556,
590,Warmonger,25.63414634,
595,Dino,37.19512195,
600,Shade,37.41818182,
605,Frosk,19.31914894,
610,Gargoyle,33.35555556,
615,Gargoyle,33.35555556,
620,Dino,37.19512195,
625,Rex,24.91666667,
630,Frosk,19.31914894,
635,Warmonger,25.63414634,
640,Blob,37.01923077,
645,Blob,37.01923077,
650,Shade,37.41818182,
655,Caps,37.02941176,
660,Gargoyle,33.35555556,
665,Dino,37.19512195,
670,Dino,37.19512195,
675,Shade,37.41818182,
680,Frosk,19.31914894,
685,Gargoyle,33.35555556,
690,Blob,37.01923077,
695,Dino,37.19512195,
700,Shade,37.41818182,
705,Frosk,19.31914894,
710,Gargoyle,33.35555556,
715,Blob,37.01923077,
720,Dino,37.19512195,
725,Rex,24.91666667,
730,Frosk,19.31914894,
735,Warmonger,25.63414634,
740,Blob,37.01923077,
745,Blob,37.01923077,
750,Shade,37.41818182,
755,Caps,37.02941176,
760,Gargoyle,33.35555556,
765,Dino,37.19512195,
770,Dino,37.19512195,
775,Blob,37.01923077,
780,Warmonger,25.63414634,
785,Caps,37.02941176,
790,Shade,37.41818182,
795,Dino,37.19512195,
800,Blob,37.01923077,
805,Warmonger,25.63414634,
810,Caps,37.02941176,
815,Shade,37.41818182,
820,Dino,37.19512195,
825,Dino,37.19512195,
830,Warmonger,25.63414634,
835,Frosk,19.31914894,
840,Shade,37.41818182,
845,Blob,37.01923077,
850,Blob,37.01923077,
855,Gargoyle,33.35555556,
860,Caps,37.02941176,
865,Rex,24.91666667,
870,Dino,37.19512195,
875,Blob,37.01923077,
880,Warmonger,25.63414634,
885,Caps,37.02941176,
890,Shade,37.41818182,
895,Dino,37.19512195,
900,Gargoyle,33.35555556,
905,Warmonger,25.63414634,
910,Caps,37.02941176,
915,Shade,37.41818182,
920,Dino,37.19512195,
925,Gargoyle,33.35555556,
930,Warmonger,25.63414634,
935,Frosk,19.31914894,
940,Shade,37.41818182,
945,Blob,37.01923077,
950,Gargoyle,33.35555556,
955,Gargoyle,33.35555556,
960,Caps,37.02941176,
965,Rex,24.91666667,
970,Dino,37.19512195,
975,Warmonger,25.63414634,
980,Warmonger,25.63414634,
985,Caps,37.02941176,
990,Shade,37.41818182,
995,Dino,37.19512195,
1000,Gargoyle,33.35555556,
1005,Warmonger,25.63414634,
1010,Caps,37.02941176,
1015,Shade,37.41818182,
1020,Dino,37.19512195,
1025,Blob,37.01923077,
1030,Rex,24.91666667,
1035,Rex,24.91666667,
1040,Caps,37.02941176,
1045,Gargoyle,33.35555556,
1050,Blob,37.01923077,
1055,Shade,37.41818182,
1060,Shade,37.41818182,
1065,Frosk,19.31914894,
1070,Warmonger,25.63414634,
1075,Dino,37.19512195,
1080,Rex,24.91666667,
1085,Shade,37.41818182,
1090,Caps,37.02941176,
1095,Warmonger,25.63414634,
1100,Blob,37.01923077,
1105,Rex,24.91666667,
1110,Shade,37.41818182,
1115,Caps,37.02941176,
1120,Warmonger,25.63414634,
1125,Blob,37.01923077,
1130,Rex,24.91666667,
1135,Rex,24.91666667,
1140,Caps,37.02941176,
1145,Gargoyle,33.35555556,
1150,Blob,37.01923077,
1155,Shade,37.41818182,
1160,Frosk,19.31914894,
1165,Frosk,19.31914894,
1170,Warmonger,25.63414634,
1175,Dino,37.19512195,
1180,Rex,24.91666667,
1185,Caps,37.02941176,
1190,Caps,37.02941176,
1195,Warmonger,25.63414634,
1200,Blob,37.01923077,
1205,Rex,24.91666667,
1210,Frosk,19.31914894,
1215,Caps,37.02941176,
1220,Warmonger,25.63414634,
1225,Blob,37.01923077,
1230,Rex,24.91666667,
1235,Frosk,19.31914894,
1240,Caps,37.02941176,
1245,Gargoyle,33.35555556,
1250,Blob,37.01923077,
1255,Shade,37.41818182,
1260,Frosk,19.31914894,
1265,Frosk,19.31914894,
1270,Warmonger,25.63414634,
1275,Dino,37.19512195,
1280,Dino,37.19512195,
1285,Gargoyle,33.35555556,
1290,Caps,37.02941176,
1295,Frosk,19.31914894,
1300,Shade,37.41818182,
1305,Dino,37.19512195,
1310,Warmonger,25.63414634,
1315,Caps,37.02941176,
1320,Frosk,19.31914894,
1325,Shade,37.41818182,
1330,Dino,37.19512195,
1335,Warmonger,25.63414634,
1340,Caps,37.02941176,
1345,Caps,37.02941176,
1350,Shade,37.41818182,
1355,Blob,37.01923077,
1360,Warmonger,25.63414634,
1365,Frosk,19.31914894,
1370,Frosk,19.31914894,
1375,Rex,24.91666667,
1380,Dino,37.19512195,
1385,Gargoyle,33.35555556,
1390,Caps,37.02941176,
1395,Frosk,19.31914894,
1400,Shade,37.41818182,
1405,Dino,37.19512195,
1410,Warmonger,25.63414634,
1415,Caps,37.02941176,
1420,Rex,24.91666667,
1425,Shade,37.41818182,
1430,Dino,37.19512195,
1435,Warmonger,25.63414634,
1440,Caps,37.02941176,
1445,Rex,24.91666667,
1450,Shade,37.41818182,
1455,Blob,37.01923077,
1460,Warmonger,25.63414634,
1465,Frosk,19.31914894,
1470,Rex,24.91666667,
1475,Rex,24.91666667,
1480,Dino,37.19512195,
1485,Gargoyle,33.35555556,
1490,Caps,37.02941176,
1495,Shade,37.41818182,
1500,Shade,37.41818182,
1505,Dino,37.19512195,
1510,Warmonger,25.63414634,
1515,Caps,37.02941176,
1520,Rex,24.91666667,
1525,Shade,37.41818182,
1530,Dino,37.19512195,
1535,Warmonger,25.63414634,
1540,Rex,24.91666667,
1545,Caps,37.02941176,
1550,Warmonger,25.63414634,
1555,Warmonger,25.63414634,
1560,Blob,37.01923077,
1565,Shade,37.41818182,
1570,Caps,37.02941176,
1575,Gargoyle,33.35555556,
1580,Gargoyle,33.35555556,
1585,Dino,37.19512195,
1590,Rex,24.91666667,
1595,Frosk,19.31914894,
1600,Warmonger,25.63414634,
1605,Gargoyle,33.35555556,
1610,Blob,37.01923077,
1615,Rex,24.91666667,
1620,Caps,37.02941176,
1625,Warmonger,25.63414634,
1630,Gargoyle,33.35555556,
1635,Blob,37.01923077,
1640,Rex,24.91666667,
1645,Caps,37.02941176,
1650,Warmonger,25.63414634,
1655,Warmonger,25.63414634,
1660,Blob,37.01923077,
1665,Shade,37.41818182,
1670,Caps,37.02941176,
1675,Gargoyle,33.35555556,
1680,Gargoyle,33.35555556,
1685,Dino,37.19512195,
1690,Rex,24.91666667,
1695,Frosk,19.31914894,
1700,Warmonger,25.63414634,
1705,Blob,37.01923077,
1710,Blob,37.01923077,
1715,Rex,24.91666667,
1720,Caps,37.02941176,
1725,Warmonger,25.63414634,
1730,Dino,37.19512195,
1735,Blob,37.01923077,
1740,Rex,24.91666667,
1745,Caps,37.02941176,
1750,Warmonger,25.63414634,
1755,Dino,37.19512195,
1760,Blob,37.01923077,
1765,Shade,37.41818182,
1770,Caps,37.02941176,
1775,Gargoyle,33.35555556,
1780,Dino,37.19512195,
1785,Dino,37.19512195,
1790,Rex,24.91666667,
1795,Warmonger,25.63414634,
1800,Frosk,19.31914894,
1805,Shade,37.41818182,
1810,Shade,37.41818182,
1815,Dino,37.19512195,
1820,Gargoyle,33.35555556,
1825,Frosk,19.31914894,
1830,Rex,24.91666667,
1835,Blob,37.01923077,
1840,Dino,37.19512195,
1845,Gargoyle,33.35555556,
1850,Frosk,19.31914894,
1855,Rex,24.91666667,
1860,Blob,37.01923077,
1865,Blob,37.01923077,
1870,Gargoyle,33.35555556,
1875,Caps,37.02941176,
1880,Rex,24.91666667,
1885,Dino,37.19512195,
1890,Dino,37.19512195,
1895,Warmonger,25.63414634,
1900,Frosk,19.31914894,
1905,Shade,37.41818182,
1910,Blob,37.01923077,
1915,Dino,37.19512195,
1920,Gargoyle,33.35555556,
1925,Frosk,19.31914894,
1930,Rex,24.91666667,
1935,Blob,37.01923077,
1940,Dino,37.19512195,
1945,Gargoyle,33.35555556,
1950,Frosk,19.31914894,
1955,Rex,24.91666667,
1960,Blob,37.01923077,
1965,Warmonger,25.63414634,
1970,Gargoyle,33.35555556,
1975,Caps,37.02941176,
1980,Rex,24.91666667,
1985,Dino,37.19512195,
1990,Warmonger,25.63414634,
1995,Warmonger,25.63414634,
2000,Frosk,19.31914894,
2005,Shade,37.41818182,
2010,Blob,37.01923077,
2015,Gargoyle,33.35555556,
2020,Gargoyle,33.35555556,
2025,Frosk,19.31914894,
2030,Rex,24.91666667,
2035,Blob,37.01923077,
2040,Warmonger,25.63414634,
2045,Gargoyle,33.35555556,
2050,Rex,24.91666667,
2055,Frosk,19.31914894,
2060,Gargoyle,33.35555556,
2065,Dino,37.19512195,
2070,Blob,37.01923077,
2075,Shade,37.41818182,
2080,Frosk,19.31914894,
2085,Warmonger,25.63414634,
2090,Dino,37.19512195,
2095,Rex,24.91666667,
2100,Rex,24.91666667,
2105,Caps,37.02941176,
2110,Gargoyle,33.35555556,
2115,Blob,37.01923077,
2120,Shade,37.41818182,
2125,Rex,24.91666667,
2130,Frosk,19.31914894,
2135,Gargoyle,33.35555556,
2140,Dino,37.19512195,
2145,Shade,37.41818182,
2150,Rex,24.91666667,
2155,Frosk,19.31914894,
2160,Gargoyle,33.35555556,
2165,Dino,37.19512195,
2170,Shade,37.41818182,
2175,Shade,37.41818182,
2180,Frosk,19.31914894,
2185,Warmonger,25.63414634,
2190,Dino,37.19512195,
2195,Rex,24.91666667,
2200,Rex,24.91666667,
2205,Caps,37.02941176,
2210,Gargoyle,33.35555556,
2215,Blob,37.01923077,
2220,Shade,37.41818182,
2225,Frosk,19.31914894,
2230,Frosk,19.31914894,
2235,Gargoyle,33.35555556,
2240,Dino,37.19512195,
2245,Shade,37.41818182,
2250,Caps,37.02941176,
2255,Frosk,19.31914894,
2260,Gargoyle,33.35555556,
2265,Dino,37.19512195,
2270,Shade,37.41818182,
2275,Caps,37.02941176,
2280,Frosk,19.31914894,
2285,Warmonger,25.63414634,
2290,Dino,37.19512195,
2295,Rex,24.91666667,
2300,Caps,37.02941176,
2305,Gargoyle,33.35555556,
2310,Caps,37.02941176,
2315,Shade,37.41818182,
2320,Blob,37.01923077,
2325,Warmonger,25.63414634,
2330,Warmonger,25.63414634,
2335,Caps,37.02941176,
2340,Rex,24.91666667,
2345,Blob,37.01923077,
2350,Gargoyle,33.35555556,
2355,Frosk,19.31914894,
2360,Caps,37.02941176,
2365,Rex,24.91666667,
2370,Blob,37.01923077,
2375,Gargoyle,33.35555556,
2380,Frosk,19.31914894,
2385,Frosk,19.31914894,
2390,Rex,24.91666667,
2395,Dino,37.19512195,
2400,Gargoyle,33.35555556,
2405,Caps,37.02941176,
2410,Caps,37.02941176,
2415,Dino,37.19512195,
2420,Blob,37.01923077,
2425,Warmonger,25.63414634,
2430,Frosk,19.31914894,
2435,Caps,37.02941176,
2440,Rex,24.91666667,
2445,Blob,37.01923077,
2450,Gargoyle,33.35555556,
2455,Frosk,19.31914894,
2460,Caps,37.02941176,
2465,Rex,24.91666667,
2470,Blob,37.01923077,
2475,Gargoyle,33.35555556,
2480,Frosk,19.31914894,
2485,Shade,37.41818182,
2490,Rex,24.91666667,
2495,Dino,37.19512195,
2500,Gargoyle,33.35555556,
2505,Caps,37.02941176,
2510,Shade,37.41818182,
2515,Shade,37.41818182,
2520,Blob,37.01923077,
2525,Warmonger,25.63414634,
2530,Frosk,19.31914894,
2535,Rex,24.91666667,
2540,Rex,24.91666667,
2545,Blob,37.01923077,
2550,Gargoyle,33.35555556,
2555,Frosk,19.31914894,
2560,Frosk,19.31914894,
2565,Caps,37.02941176,
2570,Warmonger,25.63414634,
2575,Dino,37.19512195,
2580,Shade,37.41818182,
2585,Frosk,19.31914894,
2590,Caps,37.02941176,
2595,Gargoyle,33.35555556,
2600,Dino,37.19512195,
2605,Rex,24.91666667,
2610,Frosk,19.31914894,
2615,Warmonger,25.63414634,
2620,Warmonger,25.63414634,
2625,Blob,37.01923077,
2630,Shade,37.41818182,
2635,Caps,37.02941176,
2640,Gargoyle,33.35555556,
2645,Warmonger,25.63414634,
2650,Dino,37.19512195,
2655,Shade,37.41818182,
2660,Frosk,19.31914894,
2665,Gargoyle,33.35555556,
2670,Warmonger,25.63414634,
2675,Dino,37.19512195,
2680,Shade,37.41818182,
2685,Frosk,19.31914894,
2690,Gargoyle,33.35555556,
2695,Gargoyle,33.35555556,
2700,Dino,37.19512195,
2705,Rex,24.91666667,
2710,Frosk,19.31914894,
2715,Warmonger,25.63414634,
2720,Warmonger,25.63414634,
2725,Blob,37.01923077,
2730,Shade,37.41818182,
2735,Caps,37.02941176,
2740,Gargoyle,33.35555556,
2745,Dino,37.19512195,
2750,Dino,37.19512195,
2755,Shade,37.41818182,
2760,Frosk,19.31914894,
2765,Gargoyle,33.35555556,
2770,Blob,37.01923077,
2775,Dino,37.19512195,
2780,Shade,37.41818182,
2785,Frosk,19.31914894,
2790,Gargoyle,33.35555556,
2795,Blob,37.01923077,
2800,Dino,37.19512195,
2805,Rex,24.91666667,
2810,Frosk,19.31914894,
2815,Warmonger,25.63414634,
2820,Shade,37.41818182,
2825,Shade,37.41818182,
2830,Blob,37.01923077,
2835,Gargoyle,33.35555556,
2840,Caps,37.02941176,
2845,Rex,24.91666667,
2850,Rex,24.91666667,
2855,Blob,37.01923077,
2860,Warmonger,25.63414634,
2865,Caps,37.02941176,
2870,Shade,37.41818182,
2875,Dino,37.19512195,
2880,Blob,37.01923077,
2885,Warmonger,25.63414634,
2890,Caps,37.02941176,
2895,Shade,37.41818182,
2900,Dino,37.19512195,
2905,Dino,37.19512195,
2910,Warmonger,25.63414634,
2915,Shade,37.41818182,
2920,Shade,37.41818182,
2925,Blob,37.01923077,
2930,Blob,37.01923077,
2935,Gargoyle,33.35555556,
2940,Caps,37.02941176,
2945,Rex,24.91666667,
2950,Dino,37.19512195,
2955,Blob,37.01923077,
2960,Warmonger,25.63414634,
2965,Caps,37.02941176,
2970,Shade,37.41818182,
2975,Dino,37.19512195,
2980,Blob,37.01923077,
2985,Warmonger,25.63414634,
2990,Caps,37.02941176,
2995,Shade,37.41818182,
3000,Dino,37.19512195,
3005,Banshee,31.82926829,
3010,Shade,37.41818182,
3015,Rex,24.91666667,
3020,Shade,37.41818182,
3025,Frosk,19.31914894,
3030,Frosk,19.31914894,
3035,Warmonger,25.63414634,
3040,Shade,37.41818182,
3045,Banshee,31.82926829,
3050,Warmonger,25.63414634,
3055,Frosk,19.31914894,
3060,Dino,37.19512195,
3065,Blob,37.01923077,
3070,Warmonger,25.63414634,
3075,Shade,37.41818182,
3080,Dino,37.19512195,
3085,Blob,37.01923077,
3090,Warmonger,25.63414634,
3095,Gargoyle,33.35555556,
3100,Blob,37.01923077,
3105,Banshee,31.82926829,
3110,Warmonger,25.63414634,
3115,Frosk,19.31914894,
3120,Rex,24.91666667,
3125,Dino,37.19512195,
3130,Dino,37.19512195,
3135,Blob,37.01923077,
3140,Caps,37.02941176,
3145,Banshee,31.82926829,
3150,Blob,37.01923077,
3155,Shade,37.41818182,
3160,Rex,24.91666667,
3165,Dino,37.19512195,
3170,Shade,37.41818182,
3175,Banshee,31.82926829,
3180,Shade,37.41818182,
3185,Shade,37.41818182,
3190,Blob,37.01923077,
3195,Banshee,31.82926829,
3200,Frosk,19.31914894,
3205,Rex,24.91666667,
3210,Rex,24.91666667,
3215,Rex,24.91666667,
3220,Gargoyle,33.35555556,
3225,Rex,24.91666667,
3230,Frosk,19.31914894,
3235,Banshee,31.82926829,
3240,Caps,37.02941176,
3245,Warmonger,25.63414634,
3250,Gargoyle,33.35555556,
3255,Warmonger,25.63414634,
3260,Banshee,31.82926829,
3265,Rex,24.91666667,
3270,Frosk,19.31914894,
3275,Rex,24.91666667,
3280,Banshee,31.82926829,
3285,Rex,24.91666667,
3290,Gargoyle,33.35555556,
3295,Rex,24.91666667,
3300,Caps,37.02941176,
3305,Shade,37.41818182,
3310,Frosk,19.31914894,
3315,Rex,24.91666667,
3320,Frosk,19.31914894,
3325,Warmonger,25.63414634,
3330,Banshee,31.82926829,
3335,Shade,37.41818182,
3340,Banshee,31.82926829,
3345,Dino,37.19512195,
3350,Rex,24.91666667,
3355,Blob,37.01923077,
3360,Frosk,19.31914894,
3365,Blob,37.01923077,
3370,Gargoyle,33.35555556,
3375,Caps,37.02941176,
3380,Gargoyle,33.35555556,
3385,Banshee,31.82926829,
3390,Dino,37.19512195,
3395,Blob,37.01923077,
3400,Frosk,19.31914894,
3405,Shade,37.41818182,
3410,Shade,37.41818182,
3415,Blob,37.01923077,
3420,Warmonger,25.63414634,
3425,Shade,37.41818182,
3430,Warmonger,25.63414634,
3435,Warmonger,25.63414634,
3440,Caps,37.02941176,
3445,Rex,24.91666667,
3450,Frosk,19.31914894,
3455,Dino,37.19512195,
3460,Gargoyle,33.35555556,
3465,Rex,24.91666667,
3470,Dino,37.19512195,
3475,Caps,37.02941176,
3480,Caps,37.02941176,
3485,Warmonger,25.63414634,
3490,Banshee,31.82926829,
3495,Shade,37.41818182,
3500,Warmonger,25.63414634,
3505,Gargoyle,33.35555556,
3510,Banshee,31.82926829,
3515,Dino,37.19512195,
3520,Blob,37.01923077,
3525,Blob,37.01923077,
3530,Gargoyle,33.35555556,
3535,Warmonger,25.63414634,
3540,Warmonger,25.63414634,
3545,Blob,37.01923077,
3550,Banshee,31.82926829,
3555,Blob,37.01923077,
3560,Rex,24.91666667,
3565,Blob,37.01923077,
3570,Shade,37.41818182,
3575,Frosk,19.31914894,
3580,Warmonger,25.63414634,
3585,Banshee,31.82926829,
3590,Shade,37.41818182,
3595,Gargoyle,33.35555556,
3600,Shade,37.41818182,
3605,Dino,37.19512195,
3610,Gargoyle,33.35555556,
3615,Shade,37.41818182,
3620,Shade,37.41818182,
3625,Shade,37.41818182,
3630,Blob,37.01923077,
3635,Shade,37.41818182,
3640,Dino,37.19512195,
3645,Gargoyle,33.35555556,
3650,Shade,37.41818182,
3655,Frosk,19.31914894,
3660,Shade,37.41818182,
3665,Caps,37.02941176,
3670,Dino,37.19512195,
3675,Dino,37.19512195,
3680,Rex,24.91666667,
3685,Dino,37.19512195,
3690,Warmonger,25.63414634,
3695,Shade,37.41818182,
3700,Rex,24.91666667,
3705,Rex,24.91666667,
3710,Rex,24.91666667,
3715,Warmonger,25.63414634,
3720,Warmonger,25.63414634,
3725,Blob,37.01923077,
3730,Gargoyle,33.35555556,
3735,Rex,24.91666667,
3740,Warmonger,25.63414634,
3745,Gargoyle,33.35555556,
3750,Rex,24.91666667,
3755,Warmonger,25.63414634,
3760,Banshee,31.82926829,
3765,Rex,24.91666667,
3770,Gargoyle,33.35555556,
3775,Caps,37.02941176,
3780,Blob,37.01923077,
3785,Blob,37.01923077,
3790,Shade,37.41818182,
3795,Shade,37.41818182,
3800,Rex,24.91666667,
3805,Rex,24.91666667,
3810,Gargoyle,33.35555556,
3815,Warmonger,25.63414634,
3820,Gargoyle,33.35555556,
3825,Blob,37.01923077,
3830,Warmonger,25.63414634,
3835,Gargoyle,33.35555556,
3840,Shade,37.41818182,
3845,Shade,37.41818182,
3850,Banshee,31.82926829,
3855,Rex,24.91666667,
3860,Frosk,19.31914894,
3865,Rex,24.91666667,
3870,Rex,24.91666667,
3875,Shade,37.41818182,
3880,Frosk,19.31914894,
3885,Rex,24.91666667,
3890,Blob,37.01923077,
3895,Rex,24.91666667,
3900,Shade,37.41818182,
3905,Frosk,19.31914894,
3910,Warmonger,25.63414634,
3915,Dino,37.19512195,
3920,Dino,37.19512195,
3925,Gargoyle,33.35555556,
3930,Dino,37.19512195,
3935,Shade,37.41818182,
3940,Rex,24.91666667,
3945,Blob,37.01923077,
3950,Frosk,19.31914894,
3955,Rex,24.91666667,
3960,Blob,37.01923077,
3965,Shade,37.41818182,
3970,Frosk,19.31914894,
3975,Caps,37.02941176,
3980,Shade,37.41818182,
3985,Caps,37.02941176,
3990,Dino,37.19512195,
3995,Caps,37.02941176,
4000,Banshee,31.82926829,
4005,Banshee,31.82926829,
4010,Caps,37.02941176,
4015,Gargoyle,33.35555556,
4020,Gargoyle,33.35555556,
4025,Caps,37.02941176,
4030,Dino,37.19512195,
4035,Frosk,19.31914894,
4040,Gargoyle,33.35555556,
4045,Shade,37.41818182,
4050,Warmonger,25.63414634,
4055,Rex,24.91666667,
4060,Shade,37.41818182,
4065,Blob,37.01923077,
4070,Caps,37.02941176,
4075,Rex,24.91666667,
4080,Dino,37.19512195,
4085,Dino,37.19512195,
4090,Shade,37.41818182,
4095,Caps,37.02941176,
4100,Dino,37.19512195,
4105,Blob,37.01923077,
4110,Rex,24.91666667,
4115,Blob,37.01923077,
4120,Gargoyle,33.35555556,
4125,Banshee,31.82926829,
4130,Banshee,31.82926829,
4135,Frosk,19.31914894,
4140,Dino,37.19512195,
4145,Warmonger,25.63414634,
4150,Rex,24.91666667,
4155,Gargoyle,33.35555556,
4160,Gargoyle,33.35555556,
4165,Banshee,31.82926829,
4170,Caps,37.02941176,
4175,Warmonger,25.63414634,
4180,Warmonger,25.63414634,
4185,Rex,24.91666667,
4190,Shade,37.41818182,
4195,Banshee,31.82926829,
4200,Caps,37.02941176,
4205,Warmonger,25.63414634,
4210,Warmonger,25.63414634,
4215,Rex,24.91666667,
4220,Blob,37.01923077,
4225,Rex,24.91666667,
4230,Banshee,31.82926829,
4235,Rex,24.91666667,
4240,Frosk,19.31914894,
4245,Gargoyle,33.35555556,
4250,Blob,37.01923077,
4255,Gargoyle,33.35555556,
4260,Shade,37.41818182,
4265,Rex,24.91666667,
4270,Gargoyle,33.35555556,
4275,Dino,37.19512195,
4280,Warmonger,25.63414634,
4285,Gargoyle,33.35555556,
4290,Shade,37.41818182,
4295,Rex,24.91666667,
4300,Rex,24.91666667,
4305,Shade,37.41818182,
4310,Frosk,19.31914894,
4315,Blob,37.01923077,
4320,Frosk,19.31914894,
4325,Banshee,31.82926829,
4330,Caps,37.02941176,
4335,Banshee,31.82926829,
4340,Banshee,31.82926829,
4345,Dino,37.19512195,
4350,Gargoyle,33.35555556,
4355,Frosk,19.31914894,
4360,Rex,24.91666667,
4365,Frosk,19.31914894,
4370,Gargoyle,33.35555556,
4375,Frosk,19.31914894,
4380,Gargoyle,33.35555556,
4385,Caps,37.02941176,
4390,Gargoyle,33.35555556,
4395,Dino,37.19512195,
4400,Dino,37.19512195,
4405,Shade,37.41818182,
4410,Banshee,31.82926829,
4415,Dino,37.19512195,
4420,Frosk,19.31914894,
4425,Shade,37.41818182,
4430,Warmonger,25.63414634,
4435,Caps,37.02941176,
4440,Caps,37.02941176,
4445,Caps,37.02941176,
4450,Blob,37.01923077,
4455,Gargoyle,33.35555556,
4460,Shade,37.41818182,
4465,Blob,37.01923077,
4470,Dino,37.19512195,
4475,Warmonger,25.63414634,
4480,Warmonger,25.63414634,
4485,Banshee,31.82926829,
4490,Rex,24.91666667,
4495,Warmonger,25.63414634,
4500,Warmonger,25.63414634,
4505,Shade,37.41818182,
4510,Frosk,19.31914894,
4515,Blob,37.01923077,
4520,Dino,37.19512195,
4525,Shade,37.41818182,
4530,Rex,24.91666667,
4535,Banshee,31.82926829,
4540,Caps,37.02941176,
4545,Rex,24.91666667,
4550,Rex,24.91666667,
4555,Blob,37.01923077,
4560,Banshee,31.82926829,
4565,Rex,24.91666667,
4570,Gargoyle,33.35555556,
4575,Caps,37.02941176,
4580,Dino,37.19512195,
4585,Caps,37.02941176,
4590,Blob,37.01923077,
4595,Blob,37.01923077,
4600,Shade,37.41818182,
4605,Caps,37.02941176,
4610,Blob,37.01923077,
4615,Rex,24.91666667,
4620,Blob,37.01923077,
4625,Caps,37.02941176,
4630,Banshee,31.82926829,
4635,Frosk,19.31914894,
4640,Caps,37.02941176,
4645,Gargoyle,33.35555556,
4650,Shade,37.41818182,
4655,Shade,37.41818182,
4660,Caps,37.02941176,
4665,Warmonger,25.63414634,
4670,Banshee,31.82926829,
4675,Gargoyle,33.35555556,
4680,Warmonger,25.63414634,
4685,Gargoyle,33.35555556,
4690,Frosk,19.31914894,
4695,Banshee,31.82926829,
4700,Caps,37.02941176,
4705,Dino,37.19512195,
4710,Warmonger,25.63414634,
4715,Caps,37.02941176,
4720,Gargoyle,33.35555556,
4725,Rex,24.91666667,
4730,Warmonger,25.63414634,
4735,Rex,24.91666667,
4740,Caps,37.02941176,
4745,Dino,37.19512195,
4750,Rex,24.91666667,
4755,Banshee,31.82926829,
4760,Banshee,31.82926829,
4765,Warmonger,25.63414634,
4770,Frosk,19.31914894,
4775,Rex,24.91666667,
4780,Rex,24.91666667,
4785,Rex,24.91666667,
4790,Frosk,19.31914894,
4795,Frosk,19.31914894,
4800,Shade,37.41818182,
4805,Frosk,19.31914894,
4810,Caps,37.02941176,
4815,Dino,37.19512195,
